"GEO_ID","NAME","B19013_001E","B19013_001M",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2017 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2017 inflation-adjusted dollars)",
"310M300US26740","Hutchinson, KS Micro Area","48415","2937",
"310M300US26820","Idaho Falls, ID Metro Area","54515","3761",
"310M300US26860","Indiana, PA Micro Area","46237","1736",
"310M300US26900","Indianapolis-Carmel-Anderson, IN Metro Area","59566","1518",
"310M300US26980","Iowa City, IA Metro Area","60888","2389",
"310M300US27060","Ithaca, NY Metro Area","56672","6303",
"310M300US27100","Jackson, MI Metro Area","50258","2434",
"310M300US27140","Jackson, MS Metro Area","52434","1900",
"310M300US27180","Jackson, TN Metro Area","43570","4368",
"310M300US27260","Jacksonville, FL Metro Area","58709","1788",
"310M300US27340","Jacksonville, NC Metro Area","49883","4126",
"310M300US27460","Jamestown-Dunkirk-Fredonia, NY Micro Area","46079","2670",
"310M300US27500","Janesville-Beloit, WI Metro Area","55304","2968",
"310M300US27600","Jefferson, GA Micro Area","66557","6894",
"310M300US27620","Jefferson City, MO Metro Area","52579","2774",
"310M300US27740","Johnson City, TN Metro Area","40663","2025",
"310M300US27780","Johnstown, PA Metro Area","46598","2609",
"310M300US27860","Jonesboro, AR Metro Area","48929","3405",
"310M300US27900","Joplin, MO Metro Area","48979","4293",
"310M300US27980","Kahului-Wailuku-Lahaina, HI Metro Area","80183","5027",
"310M300US28020","Kalamazoo-Portage, MI Metro Area","55129","2424",
"310M300US28060","Kalispell, MT Micro Area","59735","4466",
"310M300US28100","Kankakee, IL Metro Area","58539","4136",
"310M300US28140","Kansas City, MO-KS Metro Area","63404","1325",
"310M300US28180","Kapaa, HI Micro Area","83860","7083",
"310M300US28300","Keene, NH Micro Area","61257","3786",
"310M300US28420","Kennewick-Richland, WA Metro Area","63617","3950",
"310M300US28580","Key West, FL Micro Area","65747","6055",
"310M300US28660","Killeen-Temple, TX Metro Area","53303","3249",
