"GEO_ID","NAME","B01003_001M","B01003_001E",
"Geography","Geographic Area Name","Margin of Error!!Total","Estimate!!Total",
"310M100US42340","Savannah, GA Metro Area","*****","348689",
"310M100US42540","Scranton--Wilkes-Barre, PA Metro Area","1073","564446",
"310M100US42580","Seaford, DE Micro Area","*****","197871",
"310M100US42620","Searcy, AR Micro Area","*****","77350",
"310M100US42660","Seattle-Tacoma-Bellevue, WA Metro Area","*****","3449059",
"310M100US42680","Sebastian-Vero Beach, FL Metro Area","*****","138268",
"310M100US42700","Sebring, FL Micro Area","*****","98700",
"310M100US42860","Seneca, SC Micro Area","*****","74359",
"310M100US42940","Sevierville, TN Micro Area","*****","90072",
"310M100US43060","Shawnee, OK Micro Area","*****","69608",
"310M100US43100","Sheboygan, WI Metro Area","*****","115472",
"310M100US43140","Shelby, NC Micro Area","*****","98050",
"310M100US43300","Sherman-Denison, TX Metro Area","*****","121145",
"310M100US43320","Show Low, AZ Micro Area","*****","107551",
"310M100US43340","Shreveport-Bossier City, LA Metro Area","*****","399799",
"310M100US43420","Sierra Vista-Douglas, AZ Micro Area","*****","131789",
"310M100US43580","Sioux City, IA-NE-SD Metro Area","1378","143882",
"310M100US43620","Sioux Falls, SD Metro Area","1056","229360",
"310M100US43740","Somerset, PA Micro Area","*****","77626",
"310M100US43780","South Bend-Mishawaka, IN-MI Metro Area","*****","319157",
"310M100US43860","Southern Pines-Pinehurst, NC Micro Area","*****","88569",
"310M100US43900","Spartanburg, SC Metro Area","*****","284713",
"310M100US44060","Spokane, WA Metro Area","*****","472147",
"310M100US44100","Springfield, IL Metro Area","1472","210390",
"310M100US44140","Springfield, MA Metro Area","*****","693141",
"310M100US44180","Springfield, MO Metro Area","2554","435175",
"310M100US44220","Springfield, OH Metro Area","*****","138193",
"310M100US44300","State College, PA Metro Area","*****","154127",
"310M100US44340","Statesboro, GA Micro Area","*****","70729",
"310M100US44380","Statesville-Mooresville, NC Micro Area","*****","159771",
"310M100US44420","Staunton-Waynesboro, VA Micro Area","2955","117653",
"310M100US44600","Steubenville-Weirton, OH-WV Metro Area","*****","124257",
"310M100US44620","Stevens Point, WI Micro Area","*****","70053",
"310M100US44660","Stillwater, OK Micro Area","*****","77448",
"310M100US44700","Stockton, CA Metro Area","*****","687744",
"310M100US44940","Sumter, SC Metro Area","*****","107570",
"310M100US44980","Sunbury, PA Micro Area","*****","94366",
"310M100US45060","Syracuse, NY Metro Area","*****","662757",
"310M100US45180","Talladega-Sylacauga, AL Micro Area","*****","82110",
"310M100US45220","Tallahassee, FL Metro Area","2312","368117",
"310M100US45300","Tampa-St. Petersburg-Clearwater, FL Metro Area","*****","2789116",
"310M100US45460","Terre Haute, IN Metro Area","3093","173087",
"310M100US45500","Texarkana, TX-Texarkana, AR Metro Area","*****","136252",
"310M100US45540","The Villages, FL Micro Area","*****","94074",
"310M100US45640","Thomasville-Lexington, NC Micro Area","*****","162930",
"310M100US45780","Toledo, OH Metro Area","*****","651020",
"310M100US45820","Topeka, KS Metro Area","2152","236290",
"310M100US45860","Torrington, CT Micro Area","*****","189840",
"310M100US45900","Traverse City, MI Micro Area","1873","145797",
"310M100US45940","Trenton-Ewing, NJ Metro Area","*****","366789",
"310M100US46020","Truckee-Grass Valley, CA Micro Area","*****","98794",
"310M100US46060","Tucson, AZ Metro Area","*****","982154",
"310M100US46100","Tullahoma, TN Micro Area","1514","100447",
"310M100US46140","Tulsa, OK Metro Area","2468","939345",
"310M100US46180","Tupelo, MS Micro Area","*****","136473",
"310M100US46220","Tuscaloosa, AL Metro Area","2825","219785",
"310M100US46300","Twin Falls, ID Micro Area","*****","99986",
"310M100US46340","Tyler, TX Metro Area","*****","210512",
"310M100US46380","Ukiah, CA Micro Area","*****","87828",
"310M100US46540","Utica-Rome, NY Metro Area","*****","299347",
"310M100US46660","Valdosta, GA Metro Area","2132","137657",
"310M100US46700","Vallejo-Fairfield, CA Metro Area","*****","414305",
"310M100US47020","Victoria, TX Metro Area","1302","115396",
"310M100US47220","Vineland-Millville-Bridgeton, NJ Metro Area","*****","157149",
"310M100US47260","Virginia Beach-Norfolk-Newport News, VA-NC Metro Area","3274","1675343",
"310M100US47300","Visalia-Porterville, CA Metro Area","*****","443688",
"310M100US47380","Waco, TX Metro Area","*****","236028",
"310M100US47580","Warner Robins, GA Metro Area","*****","140713",
"310M100US47700","Warsaw, IN Micro Area","*****","77368",
"310M100US47900","Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area","*****","5610082",
"310M100US47940","Waterloo-Cedar Falls, IA Metro Area","2580","165095",
"310M100US48020","Watertown-Fort Atkinson, WI Micro Area","*****","83693",
"310M100US48060","Watertown-Fort Drum, NY Micro Area","*****","116582",
"310M100US48140","Wausau, WI Metro Area","*****","134104",
"310M100US48300","Wenatchee-East Wenatchee, WA Metro Area","*****","111324",
"310M100US48540","Wheeling, WV-OH Metro Area","*****","147854",
"310M100US48580","Whitewater, WI Micro Area","*****","102205",
"310M100US48620","Wichita, KS Metro Area","1536","622367",
"310M100US48660","Wichita Falls, TX Metro Area","1946","152209",
"310M100US48700","Williamsport, PA Metro Area","*****","116143",
"310M100US48740","Willimantic, CT Micro Area","*****","118519",
"310M100US48900","Wilmington, NC Metro Area","*****","363766",
"310M100US48980","Wilson, NC Micro Area","*****","81359",
"310M100US49020","Winchester, VA-WV Metro Area","*****","128757",
"310M100US49180","Winston-Salem, NC Metro Area","*****","478432",
"310M100US49300","Wooster, OH Micro Area","*****","114505",
"310M100US49340","Worcester, MA Metro Area","*****","799553",
"310M100US49420","Yakima, WA Metro Area","*****","244485",
"310M100US49500","Yauco, PR Metro Area","*****","107214",
"310M100US49620","York-Hanover, PA Metro Area","*****","435490",
"310M100US49660","Youngstown-Warren-Boardman, OH-PA Metro Area","*****","564804",
"310M100US49700","Yuba City, CA Metro Area","*****","167194",
"310M100US49740","Yuma, AZ Metro Area","*****","196509",
"310M100US49780","Zanesville, OH Micro Area","*****","86142",
